Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Kyle Stowers","MIA",106,447,19,50,60,1,0.10067114,0.319910514,0.227621483,0.337662337,0.248081841,0.336322869,0.475703324,0.35058145302413013,0.33568936384558407,120.3993425018965,-0.18703706376254559,10.820813902467775,-8.292766451835632,1.7344452134635309,"Kyle Stowers",26151,669065
"Nolan Schanuel","LAA",107,446,7,43,49,1,0.094170403,0.130044843,0.109693877,0.304216867,0.275510204,0.350561797,0.385204081,0.328437358609746,0.3344961787877458,110.85880018788326,-1.2322055068798363,4.3836229917022695,-3.377384662628174,1.7098609573690187,"Nolan Schanuel",33189,694384
"Iván Herrera","STL",143,642,16,89,64,8,0.107476635,0.18224299,0.138376383,0.2905569,0.250922509,0.361370716,0.389298892,0.33598635868524646,0.3324245984041238,113.48183497809954,-2.716721973847598,7.73199301899451,-12.425385236740112,1.6433415902581756,"Ivan Herrera",20599,671056
"Xander Bogaerts","SDP",136,538,11,52,52,20,0.122676579,0.178438661,0.101511879,0.249307479,0.218142548,0.317843866,0.319654427,0.2901024698321499,0.3202440208363756,85.01710210632885,1.7595259621739388,-7.971462188624885,6.250126302242279,1.602374718319481,"Xander Bogaerts",12161,593428
"Jake Burger","TEX",137,545,25,60,82,3,0.080733944,0.266055045,0.194331984,0.284403669,0.238866396,0.304587155,0.43319838,0.3220282040604758,0.3168192770380122,107.79643246294428,-0.7964096255600452,4.13066975591196,-7.828746557235718,1.5875721150538895,"Jake Burger",22275,669394
"JJ Bleday","CIN",115,480,22,54,55,6,0.1375,0.214583333,0.208845209,0.235087719,0.218673218,0.329853862,0.427518427,0.33331467816021654,0.34602439478824015,107.53432689271546,-0.595046010799706,3.7707611074115155,-3.9973756074905396,1.5629512266759797,"JJ Bleday",26368,668709
"Ozzie Albies","ATL",143,610,21,77,68,3,0.068852459,0.14262295,0.162408759,0.258278145,0.251824817,0.306557377,0.414233576,0.31300839649632645,0.284207859512203,96.24031210542405,-1.9428452239371836,-4.711446898571602,-0.2952158451080322,1.5057029596927536,"Ozzie Albies",16556,645277
"Tyler Soderstrom","ATH",109,453,19,58,56,2,0.116997792,0.200883002,0.227272728,0.271777003,0.244949494,0.337748344,0.472222222,0.34957274084367307,0.32729511986376186,117.17370183090978,-0.5468865614384413,8.474208439407327,-9.981191635131836,1.4791436554194006,"Tyler Soderstrom",27467,691016
"Christian Walker","HOU",139,567,24,64,77,0,0.079365079,0.234567901,0.194117647,0.259154929,0.22745098,0.301587301,0.421568627,0.3158130984390731,0.29999524681969025,102.47693150426815,-0.4973434959538281,1.1311806112211,-6.673259019851685,1.4790679353590448,"Christian Walker",13419,572233
"Ernie Clement","TOR",140,558,9,57,46,6,0.035842293,0.098566308,0.111111111,0.290254237,0.274952919,0.301075268,0.38606403,0.300545832375899,0.26514052659861703,91.70119427231913,-0.12831364572048187,-5.49797544222015,-2.3080739974975586,1.2160701146276334,"Ernie Clement",20352,676391
"Jose Altuve","HOU",117,496,15,64,44,4,0.078629032,0.203629032,0.153333334,0.284866468,0.246666666,0.309090909,0.4,0.3113231553963804,0.2751195479412468,99.35066384678255,-1.06116426223889,-1.4346279628597847,-4.331531405448914,1.2003632975169016,"Jose Altuve",5417,514888
"Cam Smith","HOU",140,501,17,57,50,10,0.073852295,0.253493013,0.175166297,0.252396166,0.21286031,0.278,0.388026607,0.2911725610494614,0.3168272329288229,85.32016261616896,3.9265645761042833,-4.601610481319101,-1.3702611923217773,1.1974336736632725,"Cam Smith",35108,701358
"Cedric Mullins","TBR",124,465,14,52,44,19,0.09032258,0.189247311,0.143564356,0.225490196,0.205445544,0.288840262,0.3490099,0.28535154677063423,0.2671039572877863,79.66631529374565,-0.8463454688899219,-11.810273445604118,6.925808072090149,1.1784304659470384,"Cedric Mullins",17929,656775
"Jung Hoo Lee","SFG",131,533,9,62,53,12,0.048780487,0.10131332,0.127016129,0.297482837,0.280241935,0.322701688,0.407258064,0.3202320864008247,0.31634538693535597,103.63819901752747,0.8261126629076898,3.167064666427857,-8.91942811012268,1.1753355674680184,"Jung Hoo Lee",33824,808982
"Jakob Marsee","MIA",138,545,9,70,32,22,0.132110091,0.209174311,0.118681319,0.261261261,0.21098901,0.333333333,0.329670329,0.3044352329064831,0.30733193054767516,89.53622821888465,-0.15985057316720486,-7.04421115729394,0.5325833559036255,1.1376631698290791,"Jakob Marsee",31370,805300
"George Springer","TOR",111,459,14,53,48,12,0.093681917,0.180827886,0.164215686,0.281150159,0.25,0.324561403,0.414215686,0.32562282733749925,0.3057022763971697,109.16186082196953,1.0689353006891906,5.945270053331008,-11.571825712919235,1.0812323010236853,"George Springer",12856,543807
"Taylor Ward","- - -",134,591,7,69,34,4,0.1607445,0.214890016,0.088477366,0.287323943,0.224279835,0.357021996,0.312757201,0.31129407032641165,0.3331586457598555,101.27575056183403,-4.193778031971306,-3.3194983510543956,-7.428113549947739,1.035434889551326,"Taylor Ward",17548,621493
"Josh Naylor","SEA",134,573,10,51,49,26,0.071553228,0.12739965,0.095419847,0.293453724,0.267175572,0.325174825,0.362595419,0.3055519151561918,0.31389094492325287,101.27389421727062,-3.4446176956407726,-2.5981992404528587,-7.68522310256958,1.0178356577044254,"Josh Naylor",18839,647304
"Daulton Varsho","- - -",129,485,10,47,38,12,0.080412371,0.197938144,0.130925508,0.266272189,0.225733634,0.290721649,0.356659142,0.28617260754725454,0.2906603526871644,81.7700116245435,1.3861304223537445,-8.86626306962878,1.3116459250450134,0.9785835205591337,"Daulton Varsho",19918,662139
"Austin Riley","ATL",141,561,16,57,66,9,0.07486631,0.31372549,0.144554455,0.30599369,0.223762376,0.294117647,0.368316831,0.29340357344065393,0.3004190172467913,83.12838456460126,-0.06258400296792388,-11.488693382848334,2.7098323702812195,0.9596368240997633,"Austin Riley",18360,663586
"Vladimir Guerrero Jr.","TOR",129,546,8,67,54,7,0.091575091,0.126373626,0.094650206,0.284337349,0.259259259,0.329670329,0.353909465,0.30309930603517404,0.33226839583814693,93.47913266470584,-1.232616628985852,-5.361143764122152,-5.416971683502197,0.8701482099332176,"Vladimir Guerrero Jr.",19611,665489
"Josh Bell","MIN",137,558,18,72,84,2,0.080645161,0.20250896,0.166666667,0.297082228,0.257936507,0.321364452,0.424603174,0.3268832780514414,0.3309878172951498,109.16561822104092,-3.6355970930308104,2.294927324315492,-13.997716784477234,0.8192278864294649,"Josh Bell",13145,605137
"Trea Turner","PHI",138,615,17,90,52,18,0.06504065,0.21300813,0.137323944,0.281323877,0.239436619,0.292682926,0.376760563,0.2947085999704728,0.2933570041718623,80.48362535745082,2.4628916420042515,-12.026598720426247,-0.43802547454833984,0.7627087046716836,"Trea Turner",16252,607208
"Willi Castro","COL",120,477,15,65,56,10,0.085953878,0.270440251,0.156908665,0.335664335,0.259953161,0.331236897,0.416861826,0.32991732878754976,0.30884309467516446,94.77978479203087,-1.6167005999013782,-4.622677471701779,-3.7127875089645386,0.7272369037432016,"Willi Castro",17338,650489
"Trent Grisham","NYY",121,484,18,67,59,9,0.126033057,0.183884297,0.184210527,0.222222222,0.210526315,0.308488612,0.394736842,0.3111778187949218,0.3372933162198522,98.318591281363,-2.1646360317245126,-3.1082965665353073,-7.030612468719482,0.711796407183788,"Trent Grisham",18564,663757
"Brandon Marsh","PHI",137,519,17,67,57,11,0.061657032,0.248554913,0.152083334,0.328402366,0.266666666,0.312741312,0.41875,0.31597456004884505,0.30617502331733704,94.70654013927884,1.2786497585475445,-2.0378947524396818,-8.498554229736328,0.6418672809803926,"Brandon Marsh",20202,669016
"Matt McLain","CIN",119,447,15,54,39,16,0.105145413,0.272930648,0.159383033,0.232283464,0.190231362,0.286036036,0.349614395,0.2846500822437536,0.30654348893599076,74.98689437327444,0.1328910207375884,-13.364629250613012,5.112425088882446,0.6365893011002963,"Matt McLain",29695,680574
"Isaac Collins","KCR",129,470,6,42,40,6,0.119148936,0.221276595,0.11662531,0.283783783,0.223325062,0.324786324,0.339950372,0.3017844919465546,0.29645401392227566,89.20381991864402,-3.2514690794050694,-9.135366787714123,-3.0839619636535645,0.4494713451452331,"Isaac Collins",25477,686555
"Willy Adames","SFG",121,505,21,62,51,5,0.073267326,0.275247524,0.193548387,0.281045751,0.230107526,0.28910891,0.423655913,0.31072670480992537,0.29575980655730716,97.2808922306304,-2.6381478854455054,-4.295812424523931,-8.222947597503662,0.39373043285192144,"Willy Adames",15986,642715
"Jeff McNeil","ATH",127,455,8,45,52,8,0.059340659,0.114285714,0.105515588,0.288088642,0.268585131,0.317880794,0.374100719,0.3058188667075824,0.3064896272714281,86.70865577114458,-1.605338575784117,-8.617912273133573,-3.808744490146637,0.3742970841013967,"Jeff McNeil",15362,643446
"Alec Bohm","PHI",136,555,15,54,80,2,0.068468468,0.144144144,0.143141153,0.263922518,0.246520874,0.308108108,0.389662027,0.3072148565781246,0.32184632561737114,88.8479513185066,-1.3358449819497764,-8.807666477066075,-5.676026880741119,0.3588339280697439,"Alec Bohm",21618,664761
"Ildemaro Vargas","ARI",127,448,9,55,66,3,0.051339285,0.100446428,0.131264917,0.261580381,0.250596658,0.29147982,0.381861575,0.2933900548262639,0.30030225520759685,82.57816342429037,0.7795195877552032,-8.642647417972345,-2.939481556415558,0.30077550362023586,"Ildemaro Vargas",13324,545121
"Spencer Torkelson","DET",140,544,22,56,66,0,0.106617647,0.314338235,0.189873418,0.29122807,0.221518987,0.313075506,0.411392405,0.3195772108452096,0.3099380718386041,103.46286807341407,-1.3516899067908525,0.8327091582531891,-17.42714500427246,0.2706087812321234,"Spencer Torkelson",27465,679529
"Jo Adell","- - -",141,581,20,58,84,4,0.0464716,0.240963855,0.159774436,0.281167108,0.236842105,0.292598967,0.396616541,0.3020474718562488,0.32440053092108834,92.46485743481679,0.405442098621279,-4.671062009071962,-13.30607807636261,0.26314298607716347,"Jo Adell",20220,666176
"Kyle Tucker","LAD",135,553,12,74,59,10,0.126582278,0.175406871,0.130526316,0.253369272,0.223157894,0.323688969,0.35368421,0.30473963678746985,0.3258253340287642,91.06906047225246,-0.19402885856106877,-6.156154560731046,-11.20643663406372,0.05903982763836624,"Kyle Tucker",18345,663656
"Jarren Duran","BOS",135,561,19,62,68,18,0.064171122,0.278074866,0.154598826,0.244897959,0.201565557,0.257602862,0.356164383,0.26701592455664985,0.2958453766476181,64.48036605950564,4.03774468973279,-19.06845267270625,-1.0493888854980469,-0.026945170903427962,"Jarren Duran",24617,680776
"Marcus Semien","NYM",123,478,14,45,44,10,0.081589958,0.20502092,0.127314815,0.24691358,0.217592592,0.283018867,0.344907407,0.27970062774182364,0.305628662109375,75.62774407938933,1.5001042657531798,-12.563689026683447,-3.630567193031311,-0.06979458709894415,"Marcus Semien",12533,543760
"Nasim Nuñez","WSN",133,464,1,51,35,45,0.096982758,0.206896551,0.034313726,0.271565495,0.210784313,0.289473684,0.245098039,0.2496867456979919,0.2659896783218215,52.00426588942888,4.825894014444202,-22.058451451384727,5.002584218978882,-0.20379985508945114,"Nasim Nunez",25979,683083
"Lawrence Butler","ATH",136,461,13,54,52,10,0.119305856,0.262472885,0.141791045,0.296296296,0.231343283,0.323913043,0.373134328,0.3114823626277234,0.3222501658767266,90.65204747012257,-1.230270710773766,-6.227330659960769,-13.990086078643799,-0.397486333746813,"Lawrence Butler",22542,671732
"Ezequiel Tovar","COL",131,458,10,46,41,7,0.058951965,0.257641921,0.121428572,0.263333333,0.211904761,0.258205689,0.333333333,0.2602955409421441,0.2761807598222528,48.21594512364061,1.7595042730681598,-26.871750428080777,4.635132789611816,-0.7512304852227825,"Ezequiel Tovar",24064,678662
"Salvador Perez","KCR",134,560,19,48,68,1,0.0375,0.192857142,0.156673114,0.246851385,0.226305609,0.270609318,0.382978723,0.28388046403583006,0.30902730818275065,76.73756302767697,-3.2786226482130587,-18.384305850942987,-11.029343128204346,-0.9772299678928476,"Salvador Perez",7304,521692
