Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Scott Blewett","MIN",1,1,0,12,0,20.1,7.967214360348804,3.5409841601550243,0.8852460400387561,0.26785714285714285,0.90517241,0.413793103,0.105263157,93.60266676682693,1.7704920800775121,3.8404567410121433,4.002545482770842,4.136717293167703,0.05662441998720169,"Scott Blewett",16427,656240
"Tommy Kahnle","NYY",0,2,1,50,0,42.2,9.703127313405828,4.00781345553719,1.054687751457155,0.2336448598130841,0.79545455,0.585585585,0.166666666,94.03273122902685,2.10937550291431,3.2869059084446843,4.010229979455519,3.5499232803346,0.05636248737573624,"Tommy Kahnle",11384,592454
"Richard Lovelady","- - -",3,6,2,35,0,34.1,6.815535179574915,2.8834956528970794,0.786407905335567,0.29523809523809524,0.67757009,0.509433962,0.09090909,92.52760118541151,4.4563114635682135,4.482130359053552,3.92376146490923,4.241128823808276,0.05624569207429886,"Richard Lovelady",19337,663992
"Héctor Neris","- - -",10,5,18,62,0,59.1,9.707866000731908,4.2471913753202095,1.2134832500914885,0.2974683544303797,0.73170732,0.4,0.119402985,93.1996174291237,4.095505969058774,4.211544062818939,4.278839424206993,4.233410710484566,0.043525613844394684,"Hector Neris",11804,593576
"Scott Barlow","CLE",3,3,2,63,0,55,11.12727581434099,5.0727286800672164,0.981818454206558,0.2878787878787879,0.73654391,0.471014492,0.139534883,91.61439165609137,4.2545466348950844,4.128962073735813,4.021025469914021,3.7849592492859414,0.04117044433951378,"Scott Barlow",14993,605130
"Luke Little","CHC",3,1,0,29,0,25,9.7200029663095,6.480001977539666,0.36000010986331477,0.25,0.73033708,0.714285714,0.076923076,96.00682947019868,3.6000010986331477,3.611049594692785,4.16648008346567,4.432724535952399,0.028622105717658997,"Luke Little",28036,681432
"Tayler Scott","HOU",7,3,0,61,0,65.2,9.182742539264279,4.796955057824623,0.9593910115649246,0.2375,0.8490566,0.424242424,0.118644067,92.83723021582733,2.329949599514817,3.704343093554698,4.2933835061597065,4.266101714630246,0.025721732527017593,"Tayler Scott",13652,605463
"Jacob Barnes","WSN",8,3,0,63,0,66,7.500001733953703,2.7272733578013466,1.3636366789006733,0.296875,0.69863014,0.376237623,0.129870129,95.46886882129277,4.363637372482155,4.885627057320803,4.378601270645949,4.172914060654222,0.016577627509832382,"Jacob Barnes",12323,606930
"Austin Adams","OAK",1,2,0,56,0,41.1,11.540326130875043,5.00806605679483,0.8709680098773618,0.3469387755102041,0.78947368,0.366336633,0.102564102,93.60516906415344,3.919356044448128,3.9981214305318344,4.472931793105837,4.64152042180829,0.016170818358659744,"Austin Adams",13801,613534
"Ryan Yarbrough","- - -",5,2,1,44,0,98.2,5.929054550723187,2.918919163432953,1.0033784624300777,0.21223021582733814,0.79107505,0.407801418,0.101851851,86.80164761673151,3.192567835004793,4.254364604995161,4.636074495990414,4.841786417330351,0.015761226415634155,"Ryan Yarbrough",16502,642232
"Noah Davis","COL",0,0,0,9,0,20.1,6.639344677493279,3.098360849496863,1.3278689354986557,0.39436619718309857,0.68047337,0.424657534,0.107142857,93.9127705891927,5.7540987204941745,4.324929204633502,4.641889706621634,4.80596686643379,0.009962114505469799,"Noah Davis",25862,663562
"Austin Voth","SEA",2,5,0,68,0,61,9.000001125648515,2.6557380370766106,1.3278690185383053,0.2356687898089172,0.66176471,0.347560975,0.128571428,93.7398961715368,3.6885250514952928,3.354419624044674,4.117299569341915,3.9343583732730645,-0.005453586112707853,"Austin Voth",15047,608723
"Logan Allen","ARI",0,1,1,12,0,28,6.750000919614645,3.2142861521974497,0.9642858456592349,0.31521739130434784,0.67839196,0.410526315,0.1,91.56210256177326,5.464286458735665,5.494882218249161,4.34505136742886,4.572203262184993,-0.006421058904379606,"Logan Allen",18555,663531
"Jared Shuster","CHW",2,3,0,35,0,64,6.7500008046628,4.500000536441867,0.9843751173466584,0.28865979381443296,0.72769953,0.35,0.079545454,92.54443127962085,4.218750502914251,4.768793915059333,4.588354947790524,5.245491584682382,-0.012334385886788368,"Jared Shuster",27472,694363
"Ryder Ryan","PIT",1,0,0,15,0,20.2,7.40322671745383,3.9193553210049688,0.8709678491122153,0.3064516129032258,0.62913907,0.370967741,0.068965517,94.21875,5.661291019229399,5.481555843457299,4.521318654686575,5.384943460012974,-0.013525014743208885,"Ryder Ryan",19891,656924
"Joe Kelly","LAD",1,1,0,35,0,32,9.843751173466584,4.500000536441867,1.1250001341104667,0.3253012048192771,0.7112069,0.470588235,0.148148148,98.16278839111328,4.781250569969484,4.9900112854443375,4.572729945927879,4.223486997044574,-0.019738445058465004,"Joe Kelly",9761,523260
"Kyle Finnegan","WSN",3,8,38,65,0,63.2,8.481676239660397,3.392670495864159,1.2722514359490595,0.29213483146067415,0.74585635,0.459459459,0.152542372,97.38644244105409,3.675393037186172,4.377210520137227,4.250249520024179,3.813733706282776,-0.02117331512272358,"Kyle Finnegan",15009,640448
"Ryne Stanek","- - -",7,3,7,63,0,55.1,10.89759249008216,4.066265854508268,1.301205073442646,0.2898550724637681,0.67901235,0.331034482,0.114285714,97.9493357977415,4.879519025409921,3.4385345346591842,4.14238358337178,4.175647236294451,-0.030892983078956604,"Ryne Stanek",15947,592773
"Brent Honeywell","- - -",1,1,1,19,0,34.2,4.153846344298874,2.855769361705476,0.7788461895560388,0.2616822429906542,0.8040201,0.425925925,0.075,94.73341219190141,2.855769361705476,5.11181632047027,4.493402916051934,5.113028028563731,-0.03476218041032553,"Brent Honeywell",16466,641703
"Emmanuel Ramirez","MIA",0,1,0,15,0,20.2,9.14516241567826,3.483871396448861,1.3064517736683228,0.3157894736842105,0.53956835,0.4,0.125,94.10005326704545,6.967742792897722,4.93666999233196,4.618092860143488,4.4868767996092185,-0.035950444638729095,"Emmanuel Ramirez",17304,642629
"A.J. Minter","ATL",5,4,1,39,0,34.1,9.174758640735018,2.883495572802434,1.572815766983146,0.2222222222222222,0.94202899,0.458823529,0.166666666,94.75761640311245,2.6213596116385762,3.2009771559447504,4.448033366201988,3.7615954768597613,-0.04955713078379631,"A.J. Minter",18655,621345
"Adam Cimber","LAA",3,0,0,28,0,24.1,7.027398729172533,5.178083274127129,0.36986309100908066,0.2835820895522388,0.54404145,0.447761194,0.047619047,85.33611778846154,7.027398729172533,5.64200329261052,4.604836243325109,5.37547379607817,-0.06106149032711983,"Adam Cimber",15288,643256
"Jakob Junis","- - -",4,0,1,18,0,38,6.394737323565533,1.1842106154750986,1.4210527385701184,0.2702702702702703,0.75842697,0.384615384,0.139534883,93.15777064732143,3.552631846425296,5.059757693417963,4.429637768129901,4.087963044182559,-0.0664973184466362,"Jakob Junis",13619,596001
"Carson Fulmer","LAA",0,2,0,29,0,48.2,8.136987364388474,4.623288275220724,0.9246576550441448,0.302158273381295,0.73529412,0.408450704,0.098039215,93.7435238486842,3.883562151185408,4.865886197803959,4.419904599571858,4.6687901536750145,-0.07454442232847214,"Carson Fulmer",18311,608334
"Bryse Wilson","MIL",5,2,0,25,0,63,7.285714726869778,1.4285715150725056,1.8571429695942572,0.27472527472527475,0.85766423,0.365979381,0.156626506,93.49837729088345,3.571428787681264,4.76931247143662,4.706162411201273,4.015633761713292,-0.08115718513727188,"Bryse Wilson",19990,669060
"JoJo Romero","STL",7,3,1,65,0,59,7.779663028953172,2.4406785973186422,1.2203392986593211,0.26993865030674846,0.80906149,0.487951807,0.153846153,95.39280598958334,3.355933071313133,4.9706409231866635,4.268174978468349,3.8380805811940673,-0.09259111434221268,"JoJo Romero",19574,668941
"Tyler Kinley","COL",6,1,12,67,0,64,10.1250012069942,4.640625553205675,1.5468751844018918,0.2994011976047904,0.64516129,0.378531073,0.154929577,96.062802734375,6.187500737607567,4.480953059577851,4.791479972004914,4.234489231258826,-0.09310238808393478,"Tyler Kinley",18297,641755
"Trevor Richards","- - -",2,2,1,53,0,61,8.409837248888723,5.163935152826409,1.0327870305652818,0.2222222222222222,0.62678063,0.353293413,0.0875,92.36805218446602,4.868853144093471,3.9406535987512368,4.609102932095269,5.100261566741132,-0.09781115129590034,"Trevor Richards",19309,670950
"Kody Funderburk","MIN",1,0,1,27,0,34.2,8.307693831314277,3.894231483428567,1.0384617289142846,0.3523809523809524,0.63176895,0.546296296,0.16,,6.490385805714278,5.269335900773432,4.551095416842174,4.1414860192841045,-0.10235190391540527,"Kody Funderburk",24993,681892
"Ron Marinaccio","NYY",1,0,0,16,0,23.1,9.642857668351182,3.857143067340473,1.5428572269361893,0.24561403508771928,0.78740157,0.389830508,0.166666666,93.56044051670793,3.857143067340473,4.204100500476214,4.923622731189344,4.250259912322188,-0.10435999929904938,"Ron Marinaccio",23488,676760
"Bowden Francis","TOR",3,1,0,14,0,26.2,6.412500611543714,3.037500289678601,1.350000128746045,0.29411764705882354,0.68862275,0.34090909,0.111111111,93.24036159003832,4.387500418424646,4.818162233015158,4.816479935646073,4.907691292744186,-0.10950597375631332,"Bowden Francis",20548,670102
