Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2024,"Rece Hinds","CIN",12,20,18,2,1,0,0,1,1,3,2,0,7,0,0,0,0,1,0,0.111111111,27493
2024,"Ha-Seong Kim","SDP",69,132,113,28,19,6,0,3,15,12,18,2,18,0,0,1,2,7,2,0.24778761,27506
2024,"David Hamilton","BOS",36,50,48,10,8,1,0,1,11,1,2,0,18,0,0,0,0,9,0,0.208333333,27531
2024,"Edouard Julien","MIN",24,33,29,5,3,1,0,1,2,1,3,0,14,1,0,0,0,0,0,0.172413793,27534
2024,"Garrett Mitchell","MIL",19,37,33,9,6,3,0,0,2,2,2,0,15,0,0,2,0,0,0,0.272727272,27555
2024,"Austin Wells","NYY",53,77,66,13,11,2,0,0,3,12,8,0,21,2,1,0,1,0,2,0.196969696,27562
2024,"Casey Schmitt","SFG",26,49,45,14,8,1,1,4,5,7,2,0,10,1,1,0,1,0,0,0.311111111,27577
2024,"Alika Williams","PIT",17,32,24,6,1,3,2,0,6,4,3,0,6,0,0,5,0,0,0,0.25,27604
2024,"Alec Burleson","STL",83,142,133,26,20,3,0,3,15,12,6,0,17,0,1,0,3,2,0,0.195488721,27615
2024,"Nick Loftin","KCR",31,52,45,10,9,0,0,1,6,7,5,0,6,1,1,0,1,0,0,0.222222222,27630
2024,"Anthony Volpe","NYY",92,191,175,43,32,6,2,3,22,11,15,1,40,0,0,1,5,10,4,0.245714285,27647
2024,"Vinnie Pasquantino","KCR",69,122,114,28,17,7,0,4,14,21,3,0,23,1,4,0,3,0,0,0.245614035,27676
2024,"Michael Massey","KCR",40,66,61,16,9,4,1,2,8,10,1,0,18,1,1,2,1,0,0,0.262295081,27684
2024,"Brett Wisely","SFG",37,60,57,17,9,6,0,2,5,12,1,0,21,1,0,1,0,1,1,0.298245614,27735
2024,"Pete Crow-Armstrong","CHC",55,92,87,22,18,2,1,1,11,8,1,0,23,1,2,1,0,4,1,0.252873563,27769
2024,"Evan Carter","TEX",16,29,27,3,3,0,0,0,4,2,1,0,10,1,0,0,0,0,0,0.111111111,27790
2024,"Jordan Westburg","BAL",49,110,100,23,12,5,1,5,14,17,9,0,32,0,0,1,1,2,2,0.23,27815
2024,"Colt Keith","DET",54,88,82,25,22,2,0,1,7,8,6,0,24,0,0,0,1,2,0,0.304878048,27899
2024,"Jasson Dominguez","NYY",14,23,18,2,2,0,0,0,1,1,5,0,6,0,0,0,0,1,0,0.111111111,28080
2024,"Junior Caminero","TBR",14,29,26,9,7,2,0,0,3,2,3,2,4,0,0,0,1,0,0,0.346153846,28163
2024,"Javier Sanoja","MIA",10,20,19,4,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.210526315,28253
2024,"Jackson Chourio","MIL",81,176,161,43,33,7,0,3,21,15,15,3,35,0,0,0,3,8,4,0.267080745,28806
2024,"Jackson Merrill","SDP",87,156,146,35,26,4,0,5,13,17,8,0,23,0,2,0,0,4,0,0.239726027,29490
2024,"James Wood","WSN",59,125,115,30,24,4,1,1,12,13,9,0,26,1,0,0,0,6,1,0.260869565,29518
2024,"Ryan Bliss","SEA",20,34,30,7,3,1,1,2,4,6,4,0,12,0,0,0,0,4,1,0.233333333,29547
2024,"Trey Sweeney","DET",16,29,26,7,5,1,0,1,2,3,3,0,10,0,0,0,1,0,0,0.269230769,29575
2024,"Ben Rice","NYY",33,45,37,5,4,0,0,1,5,3,7,0,11,0,1,0,0,0,0,0.135135135,29576
2024,"Colton Cowser","BAL",81,146,134,30,20,4,1,5,17,8,9,0,51,2,1,0,0,5,1,0.223880597,29591
2024,"Connor Norby","2 Tms",28,63,63,15,8,4,0,3,4,5,0,0,25,0,0,0,0,1,2,0.238095238,29592
2024,"Justyn-Henry Malloy","DET",32,61,48,12,5,4,1,2,6,9,10,0,21,2,1,0,1,0,0,0.25,29606
2024,"Henry Davis","PIT",16,29,24,6,3,3,0,0,2,1,4,0,8,1,0,0,0,0,0,0.25,29617
2024,"Sal Frelick","MIL",60,94,83,20,13,6,0,1,11,8,7,0,15,1,1,1,1,1,0,0.240963855,29622
2024,"Joey Loperfido","2 Tms",30,50,45,8,6,1,0,1,3,3,5,0,17,0,0,0,0,1,1,0.177777777,29630
2024,"Will Wagner","TOR",12,22,21,4,3,0,0,1,1,2,1,0,7,0,0,0,0,0,0,0.19047619,29634
2024,"Hunter Goodman","COL",46,92,87,18,7,5,0,6,12,14,2,0,29,2,1,0,2,0,0,0.206896551,29715
2024,"Zack Gelof","OAK",62,125,109,15,8,5,0,2,13,6,14,0,45,1,1,0,2,5,2,0.137614678,29766
2024,"Brett Harris","OAK",15,34,30,5,3,2,0,0,4,1,4,0,9,0,0,0,1,0,1,0.166666666,29788
2024,"Kyle Manzardo","CLE",13,20,19,4,2,2,0,0,1,3,1,0,5,0,0,0,1,0,0,0.210526315,29794
2024,"Jacob Young","WSN",86,160,145,41,33,7,0,1,30,13,9,0,27,4,1,1,2,15,5,0.28275862,29931
2024,"Christian Encarnacion-Strand","CIN",16,38,36,6,5,1,0,0,2,2,2,0,13,0,0,0,1,0,0,0.166666666,30011
2024,"Seiya Suzuki","CHC",78,138,117,32,21,6,1,4,17,17,20,2,28,1,0,0,1,7,1,0.273504273,30116
2024,"Zach Neto","LAA",64,116,107,40,27,7,1,5,18,17,8,1,22,1,0,0,1,9,3,0.373831775,31347
2024,"Victor Scott II","STL",24,42,40,8,7,0,0,1,4,2,1,0,14,1,0,0,0,0,1,0.2,31349
2024,"Brooks Baldwin","CHW",15,31,26,5,4,1,0,0,2,1,4,0,4,0,0,1,1,1,0,0.192307692,31394
2024,"Jordan Beck","COL",28,56,53,9,5,3,0,1,2,3,3,1,20,0,0,0,2,2,0,0.16981132,31431
2024,"Zach Dezenzo","HOU",14,22,21,3,3,0,0,0,2,0,1,0,13,0,0,0,0,0,0,0.142857142,31562
2024,"Trey Lipscomb","WSN",35,75,72,9,8,1,0,0,4,1,2,0,13,1,0,0,4,3,2,0.125,31567
2024,"Brooks Lee","MIN",30,52,49,12,10,1,0,1,3,4,2,0,9,0,1,0,0,1,0,0.244897959,31595
2024,"Jackson Holliday","BAL",29,46,40,4,2,1,0,1,5,3,4,0,16,2,0,0,0,1,0,0.1,31781
2024,"Masataka Yoshida","BOS",63,108,94,18,13,3,0,2,7,14,9,0,10,3,2,0,1,0,0,0.191489361,31837
2024,"Nolan Schanuel","LAA",75,141,119,29,22,4,0,3,12,16,16,0,28,2,2,2,3,2,1,0.243697478,33189
2024,"Jacob Wilson","OAK",13,22,20,5,2,1,2,0,3,1,2,0,2,0,0,0,1,0,0,0.25,33266
2024,"Wyatt Langford","TEX",58,114,95,23,12,1,3,7,19,23,17,2,26,1,1,0,1,1,1,0.242105263,33333
2024,"Dylan Crews","WSN",16,42,37,9,5,2,0,2,6,4,4,0,9,1,0,0,1,4,0,0.243243243,33541
2024,"Jung Hoo Lee","SFG",26,46,44,10,9,0,0,1,4,3,1,0,5,0,1,0,2,0,0,0.227272727,33824
