Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",152,679,53,137,114,12,0.182621502,0.235640648,0.356746765,0.376119402,0.330868761,0.456553755,0.687615526,0.46277131105470437,0.45925570055028764,204.45786957330023,-4.1427703108638525,79.45284778761305,-3.845034122467041,10.12667684956468,"Aaron Judge",15640,592450
"Cal Raleigh","SEA",159,705,60,110,125,14,0.137588652,0.266666666,0.342281879,0.247863247,0.246644295,0.358865248,0.588926174,0.39200781996166983,0.37054980078408883,161.1147743082231,-2.760269746184349,48.021508437442925,16.293894536793232,9.062879105971586,"Cal Raleigh",21534,663728
"Bobby Witt Jr.","KCR",157,687,23,99,88,38,0.071324599,0.181950509,0.205457464,0.334024896,0.295345104,0.350800582,0.500802568,0.36028863131912187,0.36518207527476654,129.71644196602443,7.413172552362084,31.47486219598688,23.18013095855713,8.011112534654776,"Bobby Witt Jr.",25764,677951
"Shohei Ohtani","LAD",158,727,55,146,102,20,0.149931224,0.257221458,0.340425532,0.315363881,0.281505728,0.391724137,0.62193126,0.4178216946885941,0.42509599165482953,172.3156045629402,3.680434776470065,65.99084893877733,-17.067899703979492,7.480110532847197,"Shohei Ohtani",19755,660271
"Geraldo Perdomo","ARI",161,720,20,98,100,27,0.130555555,0.115277777,0.172529313,0.302970297,0.289782244,0.389044943,0.462311557,0.3698901362224638,0.35617754119743916,137.98755046348717,3.7621945179998875,36.17883408519434,9.052163481712341,7.078549937322684,"Geraldo Perdomo",22799,672695
"Trea Turner","PHI",141,639,15,94,69,36,0.067292644,0.167449139,0.152801358,0.34968017,0.303904923,0.355242566,0.456706281,0.35156535943473766,0.32088068660150126,124.8082278067238,7.955487499013543,26.743931087851973,17.25831699371338,6.677112544143246,"Trea Turner",16252,607208
"Corbin Carroll","ARI",143,642,31,107,84,32,0.10436137,0.238317757,0.281914893,0.299479166,0.258865248,0.342679127,0.540780141,0.37149713461675615,0.3719789517000786,139.08839604480144,10.26703043282032,40.009503964956885,2.5449557304382324,6.53919756023393,"Corbin Carroll",25878,682998
"José Ramírez","CLE",158,673,30,103,85,44,0.09806835,0.109955423,0.219224283,0.279352226,0.283305227,0.360119047,0.50252951,0.35964188603254466,0.3417029512845553,133.4721923751499,7.250836165621877,33.80128076665129,4.583213627338409,6.297136862613903,"Jose Ramirez",13510,608070
"Francisco Lindor","NYM",160,732,31,117,86,31,0.088797814,0.178961748,0.198757764,0.288343558,0.267080745,0.345628415,0.465838509,0.3501807249572179,0.34546049556181224,128.77125428201668,2.7495667804032564,27.710687587606657,9.234126567840576,6.271617221497545,"Francisco Lindor",12916,596019
"Fernando Tatis Jr.","SDP",155,691,25,111,71,32,0.128798842,0.186685962,0.178451179,0.30316742,0.267676767,0.367583212,0.446127946,0.3532081374473739,0.3701129750883352,131.28272564346076,5.8059568870812654,31.425822005830458,5.128818988800049,6.092135171439661,"Fernando Tatis Jr.",19709,665487
